2022-12-28 06:50, success, 1.060099
2022-12-28 07:05, success, 1.127964
2022-12-28 07:20, success, 1.041139
2022-12-28 07:34, success, 1.024121
2022-12-28 07:49, success, 1.039045
2022-12-28 08:06, success, 1.082664
2022-12-28 08:24, success, 1.044227
2022-12-28 08:37, success, 1.027383
2022-12-28 08:45, success, 0.917814
2022-12-28 09:16, success, 1.026100
2022-12-28 09:25, success, 1.035199
2022-12-28 09:33, success, 0.934466
2022-12-28 09:43, success, 1.080104
2022-12-28 09:59, success, 1.039530
2022-12-28 10:09, success, 1.031811
2022-12-28 10:21, success, 1.026530
2022-12-28 10:30, success, 1.057560
2022-12-28 10:38, success, 0.956747
2022-12-28 10:45, success, 1.019021
2022-12-28 10:52, success, 1.062050
2022-12-28 11:00, success, 1.050481
2022-12-28 11:09, success, 0.944822
2022-12-28 11:18, success, 1.086909
2022-12-28 11:31, success, 1.036499
2022-12-28 11:46, success, 0.927445
2022-12-28 12:01, success, 0.916376
