2023-04-14 04:02, success, 0.759438
2023-04-14 04:21, success, 0.775610
2023-04-14 04:32, success, 0.730645
2023-04-14 04:47, success, 0.786330
2023-04-14 05:02, success, 0.835583
2023-04-14 05:19, success, 0.820039
2023-04-14 05:31, success, 0.737906
2023-04-14 05:46, success, 0.728269
2023-04-14 06:02, success, 0.854041
2023-04-14 06:21, success, 0.773757
2023-04-14 06:32, success, 0.871863
2023-04-14 06:46, success, 0.732448
2023-04-14 07:02, success, 0.827745
2023-04-14 07:18, success, 0.727780
2023-04-14 07:31, success, 0.797886
2023-04-14 07:46, success, 0.836291
2023-04-14 08:02, success, 0.803321
2023-04-14 08:21, success, 0.862620
2023-04-14 08:32, success, 0.840023
2023-04-14 08:46, success, 0.799087
2023-04-14 09:02, success, 0.730860
2023-04-14 09:19, success, 0.823179
2023-04-14 09:31, success, 0.723881
2023-04-14 09:46, success, 0.801479
2023-04-14 10:02, success, 0.736030
2023-04-14 10:20, success, 0.736397
2023-04-14 10:31, success, 0.750821
2023-04-14 10:46, success, 0.763434
2023-04-14 11:02, success, 0.844047
2023-04-14 11:17, success, 0.840189
2023-04-14 11:31, success, 0.730465
2023-04-14 11:46, success, 0.740829
2023-04-14 12:02, success, 0.737997
2023-04-14 12:22, success, 0.816664
2023-04-14 12:39, success, 0.815969
2023-04-14 12:51, success, 0.705351
2023-04-14 13:03, success, 0.800741
2023-04-14 13:20, success, 0.750776
2023-04-14 13:31, success, 0.840174
2023-04-14 13:46, success, 0.815778
2023-04-14 14:02, success, 0.744980
2023-04-14 14:19, success, 0.758922
2023-04-14 14:31, success, 0.807643
2023-04-14 14:46, success, 0.796821
2023-04-14 15:02, success, 0.844899
2023-04-14 15:19, success, 0.742340
2023-04-14 15:31, success, 0.741011
2023-04-14 15:46, success, 0.762119
2023-04-14 16:02, success, 0.744059
2023-04-14 16:21, success, 0.851839
2023-04-14 16:34, success, 0.789604
2023-04-14 16:46, success, 0.865975
2023-04-14 17:01, success, 0.805722
2023-04-14 17:18, success, 0.742086
2023-04-14 17:31, success, 0.815556
2023-04-14 17:46, success, 0.754082
2023-04-14 18:02, success, 0.727433
2023-04-14 18:21, success, 0.799411
2023-04-14 18:31, success, 0.912699
2023-04-14 18:46, success, 0.819998
2023-04-14 19:02, success, 0.747850
2023-04-14 19:16, success, 0.834301
2023-04-14 19:31, success, 0.833809
2023-04-14 19:46, success, 0.705506
2023-04-14 20:02, success, 0.743751
2023-04-14 20:19, success, 0.752953
2023-04-14 20:31, success, 0.788607
2023-04-14 20:46, success, 0.797342
2023-04-14 21:02, success, 0.811987
2023-04-14 21:17, success, 0.759518
2023-04-14 21:31, success, 0.788816
2023-04-14 21:46, success, 0.853264
2023-04-14 22:02, success, 0.751423
2023-04-14 22:19, success, 0.733630
2023-04-14 22:31, success, 0.754655
2023-04-14 22:46, success, 0.817334
2023-04-14 23:02, success, 0.713615
2023-04-14 23:18, success, 0.808012
2023-04-14 23:31, success, 0.748885
2023-04-14 23:46, success, 0.706785
2023-04-15 00:06, success, 0.817560
2023-04-15 00:26, success, 0.803364
2023-04-15 00:48, success, 0.768237
2023-04-15 01:29, success, 0.797889
2023-04-15 01:55, success, 0.730641
2023-04-15 02:15, success, 0.940838
2023-04-15 02:37, success, 0.754092
2023-04-15 02:46, success, 0.824803
2023-04-15 03:02, success, 0.838687
2023-04-15 03:19, success, 0.829651
2023-04-15 03:31, success, 0.820852
2023-04-15 03:46, success, 0.795429
2023-04-15 04:02, success, 0.822411
2023-04-15 04:20, success, 0.731937
2023-04-15 04:31, success, 0.838713
2023-04-15 04:46, success, 0.842250
2023-04-15 05:02, success, 0.890864
2023-04-15 05:19, success, 0.705472
2023-04-15 05:31, success, 0.755751
2023-04-15 05:46, success, 0.841153
2023-04-15 06:02, success, 0.789842
2023-04-15 06:21, success, 0.805537
2023-04-15 06:31, success, 0.722298
2023-04-15 06:46, success, 0.804988
2023-04-15 07:02, success, 0.779761
2023-04-15 07:17, success, 0.814921
2023-04-15 07:31, success, 0.725419
2023-04-15 07:46, success, 0.695134
2023-04-15 08:02, success, 0.832774
2023-04-15 08:20, success, 0.830043
2023-04-15 08:31, success, 0.735788
2023-04-15 08:46, success, 0.722439
2023-04-15 09:02, success, 0.806948
2023-04-15 09:18, success, 0.718429
2023-04-15 09:31, success, 0.805848
2023-04-15 09:46, success, 0.788255
2023-04-15 10:02, success, 0.809950
2023-04-15 10:19, success, 0.832623
2023-04-15 10:31, success, 0.819477
2023-04-15 10:46, success, 0.802942
2023-04-15 11:02, success, 0.754203
2023-04-15 11:17, success, 0.835495
2023-04-15 11:31, success, 0.840668
2023-04-15 11:46, success, 0.786765
2023-04-15 12:02, success, 0.724984
2023-04-15 12:22, success, 0.750788
2023-04-15 12:38, success, 0.751855
2023-04-15 12:50, success, 0.750138
2023-04-15 13:02, success, 0.827608
2023-04-15 13:20, success, 0.762356
2023-04-15 13:31, success, 1.167642
2023-04-15 13:46, success, 0.753824
2023-04-15 14:02, success, 0.819815
2023-04-15 14:18, success, 0.695861
2023-04-15 14:31, success, 0.725758
2023-04-15 14:46, success, 0.721591
2023-04-15 15:02, success, 0.820796
2023-04-15 15:19, success, 0.722343
2023-04-15 15:31, success, 0.833653
2023-04-15 15:46, success, 0.707115
2023-04-15 16:02, success, 0.820143
2023-04-15 16:21, success, 0.733840
2023-04-15 16:33, success, 0.763570
2023-04-15 16:46, success, 0.805927
2023-04-15 17:01, success, 0.828045
2023-04-15 17:18, success, 0.843000
2023-04-15 17:31, success, 0.797447
2023-04-15 17:46, success, 0.733347
2023-04-15 18:02, success, 0.761284
2023-04-15 18:20, success, 0.824518
2023-04-15 18:31, success, 0.839411
2023-04-15 18:46, success, 0.828857
2023-04-15 19:01, success, 0.823773
2023-04-15 19:16, success, 0.745072
2023-04-15 19:31, success, 0.768199
2023-04-15 19:46, success, 0.853112
2023-04-15 20:02, success, 0.738172
2023-04-15 20:19, success, 0.828761
2023-04-15 20:31, success, 0.706253
2023-04-15 20:46, success, 0.735407
2023-04-15 21:02, success, 0.866911
2023-04-15 21:17, success, 0.814266
2023-04-15 21:31, success, 0.760368
2023-04-15 21:46, success, 0.853981
2023-04-15 22:02, success, 0.749332
2023-04-15 22:19, success, 0.727942
2023-04-15 22:31, success, 0.838170
2023-04-15 22:46, success, 0.734067
2023-04-15 23:02, success, 0.745051
2023-04-15 23:18, success, 0.868838
2023-04-15 23:31, success, 0.748425
2023-04-15 23:46, success, 0.735783
2023-04-16 00:07, success, 0.723926
2023-04-16 00:25, success, 0.840260
2023-04-16 00:46, success, 0.704008
2023-04-16 01:29, success, 0.812947
2023-04-16 01:59, success, 0.706327
2023-04-16 02:22, success, 0.858067
2023-04-16 02:39, success, 0.787422
2023-04-16 02:49, success, 0.741534
2023-04-16 03:02, success, 0.723501
2023-04-16 03:19, success, 0.735582
2023-04-16 03:31, success, 0.850556
2023-04-16 03:46, success, 0.697890
2023-04-16 04:02, success, 0.838407
2023-04-16 04:21, success, 0.860950
2023-04-16 04:31, success, 0.747712
2023-04-16 04:46, success, 0.755367
2023-04-16 05:01, success, 0.826387
2023-04-16 05:19, success, 0.835827
2023-04-16 05:31, success, 0.749125
2023-04-16 05:46, success, 0.743195
2023-04-16 06:02, success, 0.831583
2023-04-16 06:20, success, 0.732608
2023-04-16 06:31, success, 0.745461
